127.0.0.1 - - [24/Dec/2025:15:29:48 +0300] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xF7\xD7\x1F\xE0\xE6\x1F\xA3\xD7\xB1\xFD9[\xBAQ8\xED\x99K_k\xB9\xCC\xF3j\xC9\xC4\xCE\xE6)\xE1\xC2} *d\xA5HJn\xEB\xAF\x1C@\x94<\x991-I\x10f\xD2\xA6\xB67\x8Ag\x0EYzz\x09\xD8\xC0\xBC\x00 \xFA\xFA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x01\x93jj\x00\x00\x00\x00\x00\x0E\x00\x0C\x00\x00\x09localhost\x00\x17\x00\x00\xFF\x01\x00\x01\x00\x00" 400 157 "-" "-"
127.0.0.1 - - [24/Dec/2025:15:29:48 +0300] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03B\x84\x1D8C\x1A\xFE\x9E\x90\x99J\xB4\xD7\x1A\xCA\x19\x86\xB4H\xDC$\xF8\xBC\xB7\xB8\xE24{6\xBDP\xFA \x05?3Z\x13\xF0:\xA5\xCAWI\xB8\x857]\xBA\xA8m\xDE\xC1\xB7(|\xEEkQ\xA1\x06\x84R\xA7\x15\x00 \xFA\xFA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x01\x93jj\x00\x00\x00\x00\x00\x0E\x00\x0C\x00\x00\x09localhost\x00\x17\x00\x00\xFF\x01\x00\x01\x00\x00" 400 157 "-" "-"
127.0.0.1 - - [24/Dec/2025:15:29:48 +0300] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xAC\xBFq\xE2\x81\xD6\x00G4\xD7\xA1rN\xD7\xC8\xD9\xF6\x05\xA8x\xE8e\x86B\xDC\xBCQ\xE1\xAE(\xBA\xD9 \x0FE\xF3m\xF5\x95A\xC9\xED\x05\x8C\x93\xBB\xD0\xACw\xF1\x1F\x9A\x91Y\xC2\x9D\xDF\xFB\x13a\x9B_\xE5\xB2\x01\x00 \xFA\xFA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x01\x93\xAA\xAA\x00\x00\x00\x00\x00\x0E\x00\x0C\x00\x00\x09localhost\x00\x17\x00\x00\xFF\x01\x00\x01\x00\x00" 400 157 "-" "-"
127.0.0.1 - - [24/Dec/2025:15:29:48 +0300] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xD9kNP\xB3\x04,\x0C$(9b\xCE\xBC\xAE\xD3\x05\x0EH\x1B\x15f\xC7}\xDF\x9B\x02\x1A\x17\xD1\xB0\xB3 \x1FT\x0C\xF7\xF7\xCD\x8AG)\x1B\xA2\x9Dx\x1Av\x1A]\xFE\xB4(P\x0F\x10#-7\x89\xF3\x95\xA5\xC7d\x00\x22" 400 157 "-" "-"
127.0.0.1 - - [24/Dec/2025:15:29:48 +0300] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03\xC5\xA8\x85K]\xDA\xD3\xF5M\xC1B\xD2\xC3\x05\x16\x22[\xCF\x13W]U\x81\x8B\xDF\x0F.\xED\x1FV\xDA\x97 \x00@\xBCRW\xB6\x11\x88\xFF\x098L\xC6\x11Y\x1C\xD3lGFz@i)\xB3\xAA\xB9S\xB1R\xB1\xEA\x00\x22\xCA\xCA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x00" 400 157 "-" "-"
127.0.0.1 - - [24/Dec/2025:15:29:49 +0300] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03#\x01#s\xDC\xD3\xAE_l\xB3F\xFE\x19`.\x87\x97\xC4\xD5\x09\x1EBQ\xC7\xFF=k\xBAP\x1B~U \xCA]" 400 157 "-" "-"
192.168.22.215 - - [24/Dec/2025:15:29:55 +0300] "GET / HTTP/1.1" 200 453 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
192.168.22.215 - - [24/Dec/2025:15:29:56 +0300] "GET /assets/index-U-Uw4ODg.css HTTP/1.1" 200 51807 "http://192.168.22.215:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
192.168.22.215 - - [24/Dec/2025:15:29:56 +0300] "GET /assets/index-BqQqpivQ.js HTTP/1.1" 200 794121 "http://192.168.22.215:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
192.168.22.215 - - [24/Dec/2025:15:29:56 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://192.168.22.215:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
192.168.22.215 - - [24/Dec/2025:15:45:22 +0300] "POST /api/auth/token/ HTTP/1.1" 404 153 "http://192.168.22.215:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
192.168.22.215 - - [24/Dec/2025:15:48:06 +0300] "POST /api/auth/token/ HTTP/1.1" 400 154 "http://192.168.22.215:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:15:55:24 +0300] "GET / HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:15:55:24 +0300] "GET /assets/index-CU82FNog.js HTTP/1.1" 200 797086 "http://169.254.229.91:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:15:55:25 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:15:55:26 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:15:55:40 +0300] "POST /api/auth/token/ HTTP/1.1" 400 154 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:21 +0300] "POST /api/auth/token/ HTTP/1.1" 400 154 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:30 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:30 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:31 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:32 +0300] "GET /?page=dashboard HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:34 +0300] "GET /?page=dashboard HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:01:35 +0300] "GET /?page=dashboard HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:02 +0300] "GET /?page=dashboard HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:02 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 304 0 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:02 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 304 0 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:11 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:11 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:11 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:02:11 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
127.0.0.1 - - [24/Dec/2025:16:18:13 +0300] "OPTIONS /api/products/?branch=1&low_stock=true HTTP/1.1" 404 153 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
127.0.0.1 - - [24/Dec/2025:16:19:13 +0300] "OPTIONS /api/products/?branch=1&low_stock=true HTTP/1.1" 404 153 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:24:16 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:24:16 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:24:16 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:24:17 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:25:16 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:25:16 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:25:16 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:25:16 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:30:18 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:30:18 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:30:18 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:30:18 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:33:00 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:33:00 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:33:00 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:33:00 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:56:28 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:56:28 +0300] "GET /assets/index-nH6T29j0.js HTTP/1.1" 200 797107 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:56:28 +0300] "GET /assets/index-A8La_-gu.css HTTP/1.1" 200 52025 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:56:28 +0300] "GET /vite.svg HTTP/1.1" 200 1497 "http://169.254.229.91:8000/?page=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:57:23 +0300] "GET /api HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:16:57:23 +0300] "GET /api/ HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
169.254.229.91 - - [24/Dec/2025:17:05:47 +0300] "GET /?page=dashboard HTTP/1.1" 200 466 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:146.0) Gecko/20100101 Firefox/146.0"
